,CO,AFI,AFI,,Amalfi,,,,,,,Амалфи,,,,Амалфи,,,,1,,
,JP,ASJ,ASJ,,Amami O Shima,,,,,,,Амами-О-Сима,,,,Амами-О-Сима,,,,1,,
,PG,AMU,AMU,,Amanab,,,,,,,Аманаб,,,,Аманаб,,,,1,,
,US,AMA,AMA,TX,Amarillo Intl,,,Amarillo International,Amarillo International,Amarillo International,,Амарилло Интернешнл,,,,Амарилло Интернешнл,,Amarillo Internacional,,1,,
,AU,AMT,AMT,NT,Amata,,,,,,,Амата,,,,Амата,,,,1,,
,MH,MAJ,MAJ,,Amata Kabua Intl,,,Amata Kabua International,Amata Kabua International,Amata Kabua International,,Амата Кабуа Интернешнл,,,,Амата Кабуа Интернешнл,,Amata Kabua Internacional,,1,,
,IN,LKO,LKO,,Amausi,,,,,,,Амауси,,,,Амауси,,,,1,,
,PG,AZB,AZB,,Amazon Bay,,,,,,,Амазон-Бей,,,,Амазон-Бей,,,,1,,
,MG,IVA,IVA,,Ambanja,,,,,,,Амбандза,,,,Амбандза,,,,1,,
,MG,AHY,AHY,,Ambatolahy,,,,,,,Амбатолахи,,,,Амбатолахи,,,,1,,
,MG,AMY,AMY,,Ambatomainty,,,,,,,Амбатомаинти,,,,Амбатомаинти,,,,1,,
,MG,WAM,WAM,,Ambatondrazaka,,,,,,,Амбатондразака,,,,Амбатондразака,,,,1,,
,MG,AMB,AMB,,Ambilobe,,,,,,,Амбилобе,,,,Амбилобе,,,,1,,
,US,ABL,ABL,AK,Ambler,,,,,,,Амблер,,,,Амблер,,,,1,,
,MG,OHB,OHB,,Ambohibary,,,,,,,,,,,,,,,1,,
,PG,AMG,AMG,,Amboin,,,,,,,Амбойн,,,,Амбойн,,,,1,,
,MG,MJN,MJN,,Amborovy,,,,,,,Амборови,,,,Амборови,,,,1,,
,KE,ASV,ASV,,Amboseli,,,,,,,Амбосели,,,,Амбосели,,,,1,,
,DJ,JIB,JIB,,Ambouli,,,,,,,Амбули,,,,Амбули,,,,1,,
,AO,AZZ,AZZ,,Ambriz,,,,,,,Амбриз,,,,Амбриз,,,,1,,
,PG,AUJ,AUJ,,Ambunti,,,,,,,Амбунти,,,,Амбунти,,,,1,,
,US,AHT,AHT,AK,Amchitka,,,,,,,Амчитка,,,,Амчитка,,,,1,,
,RU,AMV,AMV,,Amderma,,,,,,,Амдерма,,,,Амдерма,,,,1,,
,US,AHC,AHC,CA,Amedee Aaf,,,,,,,Амеди,,,,Амеди,,,,1,,
,AU,RCN,RCN,SA,American River,,,,,,,Американ Ривер,,,,Американ Ривер,,,,1,,
,US,AHH,AHH,WI,Amery Mnpl,,,Amery Municipal,Amery Municipal,Amery Municipal,,Амери Мунисипал,,,,Амери Мунисипал,,Amery Municipal,,1,,
,US,AMW,AMW,IA,Ames,,,,,,,Амес,,,,Амес,,,,1,,
,CV,SID,SID,,Amilcar Cabral Intl,,,Amilcar Cabral International,Amilcar Cabral International,Amilcar Cabral International,,Амилкар Кабраль Интернешнл,,,,Амилкар Кабраль Интернешнл,,Amilcar Cabral Internacional,,1,,
,NG,KAN,KAN,,Aminu Kano Intl,,,Aminu Kano International,Aminu Kano International,Aminu Kano International,,Амину Кано Интернешнл,,,,Амину Кано Интернешнл,,Aminu Kano Internacional,,1,,
,AU,AMX,AMX,NT,Ammaroo,,,,,,,Аммару,,,,Аммару,,,,1,,
,US,AOS,AOS,AK,Amook,,,,,,,Амук,,,,Амук,,,,1,,
,CA,YEY,YEY,QC,Amos,,,,,,,Амос,,,,Амос,,,,1,,
,MG,AMP,AMP,,Ampanihy,,,,,,,Ампанихи,,,,Ампанихи,,,,1,,
,LK,ADP,ADP,,Ampara,,,,,,,Анурадхапура,,,,Анурадхапура,,,,1,,
,LK,GOY,GOY,,Amparai,,,,,,,Ампарай,,,,Ампарай,,,,1,,
,IT,SAY,SAY,,Ampugnano,,,,,,,Сиена,,,,Сиена,,,,1,,
,CN,AVA,AVA,,An Shun,,,An Shun/Huang Guo Shu,An Shun/Huang Guo Shu,An Shun/Huang Guo Shu,,,,,,,,An Shun/Huang Guo Shu,,1,,
,PF,AAA,AAA,,Anaa,,,,,,,Анаа,,,,Анаа,,,,1,,
,VE,AAO,AAO,,Anaco,,,,,,,Анако,,,,Анако,,,,1,,
,US,OTS,OTS,WA,Anacortes,,,,,,,Анакортес,,,,Анакортес,,,,1,,
,TR,ESK,AOE,,Anadolu,,,,,,,Анадолу Университи,,,,Анадолу Университи,,,,1,,
,US,ANA,ANA,CA,Anaheim,,,,,,,Анахейм,,,,Анахейм,,,,1,,
,CA,YAA,YAA,BC,Anahim Lake,,,,,,,Анаим-Лейк,,,,Анаим-Лейк,,,,1,,
,US,AKP,AKP,AK,Anaktuvuk,,,,,,,Анактувук,,,,Анактувук,,,,1,,
,MG,HVA,HVA,,Analalava,,,,,,,Аналалава,,,,Аналалава,,,,1,,
,BR,APS,APS,GO,Anapolis,,,,,,,Анаполис,,,,Анаполис,,,,1,,
,US,ANC,ANC,AK,Anchorage Intl,,,Anchorage International,Anchorage International,Anchorage International,,Анкоридж Интернешнл,,,,Анкоридж Интернешнл,,Anchorage Internacional,,1,,
,CL,ZUD,ZUD,,Ancud,,,,,,,Анкуд,,,,Анкуд,,,,1,,
,NO,SDN,SDN,,Anda,,,,,,,Сандан,,,,Сандан,,,,1,,
,PE,ANS,ANS,,Andahuaylas,,,,,,,Андауайлас,,,,Андауайлас,,,,1,,
,AU,ADO,ADO,SA,Andamooka,,,,,,,Андамука,,,,Андамука,,,,1,,
,MG,ZWA,ZWA,,Andapa,,,,,,,Андапа,,,,Андапа,,,,1,,
,US,AND,AND,SC,Anderson,,,,,,,Андерсон,,,,Андерсон,,,,1,,
,GU,GUM,UAM,,Anderson Afb,,,,,,,Андерсон,,,,Андерсон,,,,1,,
,US,AID,AID,IN,Anderson Mnpl,,,Anderson Municipal,Anderson Municipal,Anderson Municipal,,Андерсон Мунисипал,,,,Андерсон Мунисипал,,Anderson Municipal,,1,,
,CO,ADN,ADN,,Andes,,,,,,,Андес,,,,Андес,,,,1,,
,UZ,AZN,AZN,,Andizhan,,,,,,,Андижан,,,,Андижан,,,,1,,
,GB,ADV,ADV,,Andover,,,,,,,Эндовер,,,,Эндовер,,,,1,,
,NO,ANX,ANX,,Andoya,,,,,,,Анденес,,,,Анденес,,,,1,,
,US,HOU,AAP,TX,Andrau Airpark,,,,,,,Андрау Эйрпарк,,,,Андрау Эйрпарк,,,,1,,
,GR,PYR,PYR,,Andravida Ab,,,Andravida,Andravida,Andravida,,Андравида,,,,Андравида,,Andravida,,1,,
,BR,OTT,OTT,MT,Andre Maggi,,,,,,,,,,,,,,,1,,
,US,ADR,ADR,SC,Andrews,,,,,,,Эндрюс,,,,Эндрюс,,,,1,,
,US,ADW,ADW,MD,Andrews Afb,,,,,,,Эндрюс Афб,,,,Эндрюс Афб,,,,1,,
,US,ADW,NSF,MD,Andrews Naf,,,,,,,Эндрюс Наф,,,,Эндрюс Наф,,,,1,,
,MG,WAD,WAD,,Andriamena,,,,,,,Андриамена,,,,Андриамена,,,,1,,
,BS,ASD,ASD,,Andros Town,,,,,,,Эндрос Таун,,,,Эндрос Таун,,,,1,,
,AO,ANL,ANL,,Andulo,,,,,,,Андуло,,,,Андуло,,,,1,,
,VG,NGD,NGD,,Anegada,,,,,,,Анегада,,,,Анегада,,,,1,,
,VU,AUY,AUY,,Aneityum,,,,,,,Анейтьюм,,,,Анейтьюм,,,,1,,
,MA,CAS,CAS,,Anfa,,,,,,,Анфа,,,,Анфа,,,,1,,
,MA,OUD,OUD,,Angads,,,,,,,Лес-Ангадес,,,,Лес-Ангадес,,,,1,,
,US,AXX,AXX,NM,Angel Fire,,,,,,,Ангел-Файр,,,,Ангел-Файр,,,,1,,
,SE,AGH,AGH,,Angelholm Airport,,,Angelholm Vliegveld,,Angelholm Aéroport,,Ангельхолм,,,,Ангельхолм,,Angelholm Aeropuerto,,1,,
,ID,AGD,AGD,,Anggi,,,,,,,Ангги,,,,Ангги,,,,1,,
,GB,VLY,VLY,,Anglesey,,,,,,,,,,,,,,,1,,
,CA,YAX,YAX,ON,Angling Lake,,,,,,,Энглинг-Лейк,,,,Энглинг-Лейк,,,,1,,
,MZ,ANO,ANO,,Angoche,,,,,,,Ангоше,,,,Ангоше,,,,1,,
,US,AGN,AGN,AK,Angoon,,,,,,,Ангун,,,,Ангун,,,,1,,
,PG,AGG,AGG,,Angoram,,,,,,,Ангорам,,,,Ангорам,,,,1,,
,PG,AKG,AKG,,Anguganak,,,,,,,Ангуганак,,,,Ангуганак,,,,1,,
,AU,ANZ,ANZ,NT,Angus Downs,,,,,,,Ангус Даунс,,,,Ангус Даунс,,,,1,,
,US,ANI,ANI,AK,Aniak,,,,,,,Аниак,,,,Аниак,,,,1,,
,US,DRO,AMK,CO,Animas Airpark,,,,,,,Энималс Эйрпарк,,,,Энималс Эйрпарк,,,,1,,
,US,AIB,AIB,AK,Anita Bay,,,,,,,Анита-Бей,,,,Анита-Бей,,,,1,,
,VU,AWD,AWD,,Aniwa,,,,,,,Анива,,,,Анива,,,,1,,
,CN,AKA,AKA,,Ankang,,,,,,,Анькан,,,,Анькан,,,,1,,
,MG,JVA,JVA,,Ankavandra,,,,,,,Анкавандра,,,,Анкавандра,,,,1,,
,MG,WAK,WAK,,Ankazoabo,,,,,,,Анказоабо,,,,Анказоабо,,,,1,,
,MG,NKO,NKO,,Ankokoambo,,,,,,,,,,,,,,,1,,
,US,ARB,ARB,MI,Ann Arbor Mnpl,,,Ann Arbor Municipal,Ann Arbor Municipal,Ann Arbor Municipal,,Анн-Арбор Мунисипал,,,,Анн-Арбор Мунисипал,,Ann Arbor Municipal,,1,,
,GY,NAI,NAI,,Annai,,,,,,,Аннаи,,,,Аннаи,,,,1,,
,PG,AOB,AOB,,Annanberg,,,,,,,Аннаберг,,,,Аннаберг,,,,1,,
,US,ANN,ANN,AK,Annette Island,,,,,,,Аннет-Айленд,,,,Аннет-Айленд,,,,1,,
,MM,MDL,MDL,,Annisaton,,,,,,,Аннисатон,,,,Аннисатон,,,,1,,
,CN,AQG,AQG,,Anqing,,,,,,,Аньнин,,,,Аньнин,,,,1,,
,CN,AOG,AOG,,Anshan,,,,,,,Аньшань,,,,Аньшань,,,,1,,
,PE,ATA,ATA,,Anta,,,,,,,Анта,,,,Анта,,,,1,,
,TR,AYT,AYT,,Antalya,,,,,,,Анталья,,,,Анталья,,,,1,,
,MG,TNR,TNR,,Antananarivo,,,,,,,Антенанариву,,,,Антенанариву,,,,1,,
,US,ANY,ANY,KS,Anthony,,,,,,,Энтони,,,,Энтони,,,,1,,
,AU,AYL,AYL,NT,Anthony Lagoon,,,,,,,Энтони Лагун,,,,Энтони Лагун,,,,1,,
,US,ATE,ATE,OK,Antlers,,,,,,,Антлерс,,,,Антлерс,,,,1,,
,CU,SCU,SCU,,Antonio Maceo,,,,,,,Антонио Масео,,,,Антонио Масео,,,,1,,
,US,ACB,ACB,MI,Antrim County,,,,,,,Антрим Каунти,,,,Антрим Каунти,,,,1,,
,MG,WAQ,WAQ,,Antsalova,,,,,,,Антсалова,,,,Антсалова,,,,1,,
,MG,ANM,ANM,,Antsirabato,,,,,,,Антсирабато,,,,Антсирабато,,,,1,,
,MG,ATJ,ATJ,,Antsirabe,,,,,,,Анцирабе,,,,Анцирабе,,,,1,,
,MG,DIE,DIE,,Antsiranana,,,,,,,Анциранана,,,,Анциранана,,,,1,,
,MG,WAI,WAI,,Antsohihy,,,,,,,Антсохиху,,,,Антсохиху,,,,1,,
,BE,BRU,ANR,,Antwerp Brussels North,,,International,International,International,,Дьерн,,,,Дьерн,,Internacional,,1,,
,SB,ANH,ANH,,Anuha Island Resort,,,,,,,Ануха-Айленд-Резорт,,,,Ануха-Айленд-Резорт,,,,1,,
,LK,ACJ,ACJ,,Anuradhapura,,,,,,,,,,,,,,,1,,
,US,ANV,ANV,AK,Anvik,,,,,,,Анвик,,,,Анвик,,,,1,,
,CN,AYN,AYN,,Anyang,,,,,,,Аньян,,,,Аньян,,,,1,,
,JP,AOJ,AOJ,,Aomori,,,,,,,Аомори,,,,Аомори,,,,1,,
,US,AAF,AAF,FL,Apalachicola Mnpl,,,Apalachicola Municipal,Apalachicola Municipal,Apalachicola Municipal,,Апалачикола Мунисипал,,,,Апалачикола Мунисипал,,Apalachicola Municipal,,1,,
,ID,AAS,AAS,,Apalapsili,,,,,,,Апалапсили,,,,Апалапсили,,,,1,,
,CO,APO,APO,,Apartado,,,,,,,Апартадо,,,,Апартадо,,,,1,,
,PF,APK,APK,,Apataki,,,,,,,Апатаку,,,,Апатаку,,,,1,,
,MX,AZG,AZG,,Apatzingan,,,,,,,Апацинган,,,,Апацинган,,,,1,,
,CO,API,API,,Apiay,,,,,,,Апиай,,,,Апиай,,,,1,,
,BO,APB,APB,,Apolo,,,,,,,Аполо,,,,Аполо,,,,1,,
,US,APV,APV,CA,Apple Valley,,,,,,,Эппл-Валлей,,,,Эппл-Валлей,,,,1,,
,CA,YQJ,YQJ,BC,April Point Spb,,,,,,,,,,,,,,,1,,
,PG,APR,APR,,April River,,,,,,,Эйприл-Ривер,,,,Эйприл-Ривер,,,,1,,
,GR,JNX,JNX,,Apt,,,Vliegveld,Airport,Aéroport,,Наксо,,,,Наксо,,Aeropuerto,,1,,
,BR,IOS,IOS,BA,Apt De Ilheus,,,,,,,Эйрпорт-де-Ильеус,,,,Эйрпорт-де-Ильеус,,,,1,,
,MX,MTY,NTR,,Apt Del Norte,,,Aeropuerto Del Norte,Aeropuerto Del Norte,Aeropuerto Del Norte,,Эйрпорт Дель Норте,,,,Эйрпорт Дель Норте,,Aeropuerto Del Norte,,1,,
,US,AVX,CIB,CA,Apt In The Sky,,,Ap In The Sky,,Ap In The Sky,,Ап-Ин-С,,,,Ап-Ин-С,,Ap In The Sky,,1,,
,BR,APU,APU,PR,Apucarana,,,,,,,Апукарана,,,,Апукарана,,,,1,,
,IR,AJK,AJK,,Araak,,,,,,,,,,,,,,,1,,
,BR,AJU,AJU,SE,Aracaju,,,,,,,Аракажу,,,,Аракажу,,,,1,,
,BR,ARU,ARU,SP,Aracatuba,,,,,,,Арасатуба,,,,Арасатуба,,,,1,,
,RO,ARW,ARW,,Arad,,,,,,,Арад,,,,Арад,,,,1,,
,BR,ARS,ARS,GO,Aragarcas,,,,,,,Арагаркас,,,,Арагаркас,,,,1,,
,PG,ARP,ARP,,Aragip,,,,,,,Араджип,,,,Араджип,,,,1,,
,BR,AUX,AUX,TO,Araguaina,,,,,,,Арагуайна,,,,Арагуайна,,,,1,,
,AU,AXC,AXC,QL,Aramac,,,,,,,Арамак,,,,Арамак,,,,1,,
,NA,ADI,ADI,,Arandis,,,,,,,Арандис,,,,Арандис,,,,1,,
,US,RKP,RKP,TX,Aransas County,,,,,,,Аранзас Каунти,,,,Аранзас Каунти,,,,1,,
,KI,AAK,AAK,,Aranuka,,,,,,,Аранука,,,,Аранука,,,,1,,
,US,DEN,APA,CO,Arapahoe Co,,,,,,,Арапахо,,,,Арапахо,,,,1,,
,US,AHF,AHF,NE,Arapahoe Mnpl,,,Arapahoe Municipal,Arapahoe Municipal,Arapahoe Municipal,,Арапахо Мунисипал,,,,Арапахо Мунисипал,,Arapahoe Municipal,,1,,
,BR,APQ,APQ,AL,Arapiraca,,,,,,,Арапирака,,,,Арапирака,,,,1,,
,BR,APX,APX,PR,Arapongas,,,,,,,Арапонгас,,,,Арапонгас,,,,1,,
,BR,AAG,AAG,PR,Arapoti,,,,,,,Арапоти,,,,Арапоти,,,,1,,
,SA,RAE,RAE,,Arar,,,,,,,Арар,,,,Арар,,,,1,,
,CO,ACR,ACR,,Araracuara,,,,,,,Араракуара,,,,Араракуара,,,,1,,
,BR,AQA,AQA,SP,Araraquara,,,,,,,Араракуара,,,,Араракуара,,,,1,,
,AU,ARY,ARY,VI,Ararat,,,,,,,Арарат,,,,Арарат,,,,1,,
,PF,RKA,RKA,,Aratika,,,,,,,,,,,,,,,1,,
,CO,AUC,AUC,,Arauca,,,,,,,Араука,,,,Араука,,,,1,,
,CO,ARQ,ARQ,,Arauquita,,,,,,,Араукита,,,,Араукита,,,,1,,
,PG,RAW,RAW,,Arawa,,,,,,,Арава,,,,Арава,,,,1,,
,BR,AAX,AAX,MG,Araxa,,,,,,,Араша,,,,Араша,,,,1,,
,GR,GPA,GPA,,Araxos Airport,,,Araxos Vliegveld,,Araxos Aéroport,,Араксос,,,,Араксос,,Araxos Aeropuerto,,1,,
,ET,AMH,AMH,,Arba Mintch,,,,,,,Арба-Минч,,,,Арба-Минч,,,,1,,
,IT,TTB,TTB,,Arbatax,,,,,,,Арбатакс,,,,Арбатакс,,,,1,,
,CO,ARO,ARO,,Arboletas,,,,,,,Арболетас,,,,Арболетас,,,,1,,
,CA,YAB,YAB,NU,Arctic Bay,,,,,,,Арктик-Бей,,,,Арктик-Бей,,,,1,,
,US,ARC,ARC,AK,Arctic Village,,,,,,,Арктик-Виллидж,,,,Арктик-Виллидж,,,,1,,
,IR,ADU,ADU,,Ardabil,,,,,,,Ардабил,,,,Ардабил,,,,1,,
,FR,OBS,OBS,,Ardeche Meridionale,,,,,Ardèche Méridionale,,Вальс-Ланас,,,,Вальс-Ланас,,,,1,,
,NZ,AMZ,AMZ,,Ardmore,,,,,,,Ардмор,,,,Ардмор,,,,1,,
,SE,OSD,OSD,,Are,,,Are Ostersund,Are Ostersund,Are Ostersund,,Фресе,,,,Фресе,,Are Ostersund,,1,,
,BR,JTC,JTC,SP,Arealva,,,,,,,,,,,,,,,1,,
,PR,ARE,ARE,,Arecibo,,,,,,,Арекибо,,,,Арекибо,,,,1,,
,AU,GYL,GYL,WA,Argyle,,,,,,,Аргиль,,,,Аргиль,,,,1,,
,AU,AGY,AGY,WA,Argyle Downs,,,,,,,Аргил Даунс,,,,Аргил Даунс,,,,1,,
,BF,XAR,XAR,,Aribinda,,,,,,,Арибинда,,,,Арибинда,,,,1,,
,CO,ACM,ACM,,Arica,,,,,,,Арика,,,,Арика,,,,1,,
,BR,AIR,AIR,MT,Aripuana,,,,,,,Арипуана,,,,Арипуана,,,,1,,
,BR,AQM,AQM,RO,Ariquemes,,,,,,,Арикумес,,,,Арикумес,,,,1,,
,GR,SMI,SMI,,Aristarchos Of Samos,,,,,,,Самос,,,,Самос,,,,1,,
,GR,KSO,KSO,,Aristotelis Apt,,,Aristoteles Vliegveld,Aristoteles Airport,Aristoteles Aéroport,,Аристотелес,,,,Аристотелес,,Aristoteles Aeropuerto,,1,,
,KZ,AYK,AYK,,Arkalyk,,,,,,,Арқалық,,,,Аркалык,,,,1,,
,US,WLD,WLD,KS,Arkansas City,,,,,,,Арканзас-Сити,,,,Арканзас-Сити,,,,1,,
,SE,STO,ARN,,Arlanda,,,,,,,Арланда,,,,Арланда,,,,1,,
,NE,RLT,RLT,,Arlit,,,,,,,Арлит,,,,Арлит,,,,1,,
,BF,ARL,ARL,,Arly,,,,,,,Арли,,,,Арли,,,,1,,
,AU,ARM,ARM,NS,Armidale,,,,,,,Армидэйл,,,,Армидэйл,,,,1,,
,FR,SBK,SBK,,Armor,,,Tremuson,Tremuson,Tremuson,,Тремусон,,,,Тремусон,,Tremuson,,1,,
,CA,YYW,YYW,ON,Armstrong,,,,,,,Армстронг,,,,Армстронг,,,,1,,
,FR,LME,LME,,Arnage,,,,,,,Арнаж,,,,Арнаж,,,,1,,
,CA,YNR,YNR,MB,Arnes,,,,,,,Арнс,,,,Арнс,,,,1,,
,MH,AMR,AMR,,Arno,,,,,,,Арно,,,,Арно,,,,1,,
,US,THA,TUH,TN,Arnold Afs,,,,,,,Арнольд,,,,Арнольд,,,,1,,
,NO,MOL,MOL,,Aro,,,,,,,Аро,,,,Аро,,,,1,,
,PG,AOA,AOA,,Aroa,,,,,,,Ароа,,,,Ароа,,,,1,,
,PG,AON,AON,,Arona,,,,,,,Арона,,,,Арона,,,,1,,
,PG,KIE,KIE,,Aropa,,,,,,,Аропа,,,,Аропа,,,,1,,
,KI,AIS,AIS,,Arorae Island,,,,,,,Ароре-Айленд,,,,Ароре-Айленд,,,,1,,
,AU,AAB,AAB,QL,Arrabury,,,,,,,Аррабэри,,,,Аррабэри,,,,1,,
,BR,AAI,AAI,TO,Arraias,,,,,,,Арраиас,,,,Арраиас,,,,1,,
,ID,ARJ,ARJ,,Arso,,,,,,,Арсо,,,,Арсо,,,,1,,
,GL,JRK,JRK,,Arsuk,,,,,,,Арсук,,,,Арсук,,,,1,,
,US,ATS,ATS,NM,Artesia,,,,,,,Артесия,,,,Артесия,,,,1,,
,BS,ATC,ATC,,Arthur's Town,,,,,,,Артурс Таун,,,,Артурс Таун,,,,1,,
,UY,ATI,ATI,,Artigas,,,,,,,Артигас,,,,Артигас,,,,1,,
,UG,RUA,RUA,,Arua,,,,,,,Аруа,,,,Аруа,,,,1,,
,TZ,ARK,ARK,,Arusha,,,,,,,Аруша,,,,Аруша,,,,1,,
,PF,AXR,AXR,,Arutua,,,,,,,Арутуа,,,,Арутуа,,,,1,,
,MN,AVK,AVK,,Arvaikheer,,,,,,,Арвайхеер,,,,Арвайхеер,,,,1,,
,CA,YEK,YEK,NU,Arviat,,,,,,,Арвиат,,,,Арвиат,,,,1,,
,SE,AJR,AJR,,Arvidsjaur,,,,,,,Арвидсьяур,,,,Арвидсьяур,,,,1,,
,JP,AKJ,AKJ,,Asahikawa,,,,,,,Асахикава,,,,Асахикава,,,,1,,
,IR,YEH,YEH,,Asaloyeh,,,,,,,,,,,,,,,1,,
,PG,APP,APP,,Asapa,,,,,,,Асапа,,,,Асапа,,,,1,,
,WS,AAU,AAU,,Asau,,,,,,,Асау,,,,Асау,,,,1,,
,CA,YAF,YAF,QC,Asbestos Hill,,,,,,,Асбестос-Хилл,,,,Асбестос-Хилл,,,,1,,
,US,ARX,ARX,NJ,Asbury Park,,,,,,,Асбери-Парк,,,,Асбери-Парк,,,,1,,
,BO,ASC,ASC,,Ascension,,,,,,,Аскеншн,,,,Аскеншн,,,,1,,
,CH,ACO,ACO,,Ascona,,,,,,,Аскона,,,,Аскона,,,,1,,
,PG,AEK,AEK,,Aseki,,,,,,,Асеки,,,,Асеки,,,,1,,
,ET,ALK,ALK,,Asela,,,,,,,Асела,,,,Асела,,,,1,,
,NZ,ASG,ASG,,Ashburton,,,,,,,Ашбертон,,,,Ашбертон,,,,1,,
,CA,YZA,YZA,BC,Ashcroft,,,,,,,Эшкрофт,,,,Эшкрофт,,,,1,,
,US,AVL,AVL,NC,Asheville Regional Apt,,,Asheville Regional Vliegveld,Asheville Regional Airport,Asheville Aéroport Régional,,Ашвилл Мунисипал,,,,Ашвилл Мунисипал,,Asheville Regional Aeropuerto,,1,,
,TM,ASB,ASB,,Ashgabad,,,,,,,Ашхабад,,,,Ашхабад,,,,1,,
,US,ASX,ASX,WI,Ashland,,,,,,,Ашленд,,,,Ашленд,,,,1,,
,US,ASY,ASY,ND,Ashley,,,,,,,Ашли,,,,Ашли,,,,1,,
,US,JFN,JFN,OH,Ashtabula,,,,,,,Аштабула,,,,Аштабула,,,,1,,
,PG,ASZ,ASZ,,Asirim,,,,,,,Асирим,,,,Асирим,,,,1,,
,ER,ASM,ASM,,Asmara International,,,,,,,Асмэра Интернешнл,,,,Асмэра Интернешнл,,Asmara Internacional,,1,,
,ET,ASO,ASO,,Asosa,,,,,,,Асоса,,,,Асоса,,,,1,,
,US,ASE,ASE,CO,Aspen,,,,,,,Аспен,,,,Аспен,,,,1,,
,ER,ASA,ASA,,Assab,,,,,,,Ассаб,,,,Ассаб,,,,1,,
,BR,AIF,AIF,SP,Assis,,,,,,,Ассис,,,,Ассис,,,,1,,
,EG,ATZ,ATZ,,Assiut,,,,,,,Асьют,,,,Асьют,,,,1,,
,KZ,TSE,TSE,,Astana,,,,,,,Астана,,,,Астана,,,,1,,
,AR,MDQ,MDQ,BA,Astor Piazzola,,,,,,,Мар-Дель-Плата,,,,Мар-Дель-Плата,,,,1,,
,US,AST,AST,OR,Astoria,,,,,,,Астория,,,,Астория,,,,1,,
,RU,ASF,ASF,,Astrakhan,,,,,,,Астрахань,,,,Астрахань,,,,1,,
,ES,OVD,OVD,,Asturias,,,,,,,Астуриас,,,,Астуриас,,,,1,,
,GR,JTY,JTY,,Astypalea Island,,,,,,,Астипале-Айленд,,,,Астипале-Айленд,,,,1,,
,EG,ASW,ASW,,Aswan,,,,,,,Асуан,,,,Асуан,,,,1,,
,ID,ABU,ABU,,Atambua,,,,,,,Атамбуа,,,,Атамбуа,,,,1,,
,YE,AXK,AXK,,Ataq,,,,,,,Атак,,,,Атак,,,,1,,
,TR,IST,IST,,Ataturk,,,,,,,Ататурк,,,,Ататурк,,,,1,,
,ID,AUT,AUT,,Atauro,,,,,,,Атауро,,,,Атауро,,,,1,,
,SD,ATB,ATB,,Atbara,,,,,,,Атбара,,,,Атбара,,,,1,,
,KZ,ATX,ATX,,Atbasar,,,,,,,Атбасар,,,,Атбасар,,,,1,,
,US,AHN,AHN,GA,Athens,,,,,,,Атенс,,,,Атенс,,,,1,,
,GR,ATH,ATH,,Athens Int E Venizelos,,,Athens Int E. Venizelos,Athens Int E. Venizelos,Athens Int E. Venizelos,,Э. Венизелос,,,,Э. Венизелос,,Athens Int E. Venizelos,,1,,
,TD,ATV,ATV,,Ati,,,,,,,Ати,,,,Ати,,,,1,,
,BR,ZBW,ZBW,SP,Atibaia,,,,,,,Атибайа,,,,Атибайа,,,,1,,
,BR,QTA,QTA,RJ,Atibaia,,,,,,,Атибайа,,,,Атибайа,,,,1,,
,CA,YIB,YIB,ON,Atikokan,,,,,,,Атикокан,,,,Атикокан,,,,1,,
,CK,AIU,AIU,,Atiu Island,,,,,,,Атиу-Айленд,,,,Атиу-Айленд,,,,1,,
,MX,MEX,AZP,,Atizapan,,,,,,,Атицапан,,,,Атицапан,,,,1,,
,US,AKB,AKB,AK,Atka,,,,,,,Атка,,,,Атка,,,,1,,
,PG,ABP,ABP,,Atkamba,,,,,,,Аткамба,,,,Аткамба,,,,1,,
,US,MGE,NCQ,GA,Atlanta Nas,,,,,,,Атланта,,,,Атланта,,,,1,,
,US,AIY,ACY,NJ,Atlantic City Intl,,,Atlantic City International,Atlantic City International,Atlantic City International,,Атлантик-Сити Интернешнл,,,,Атлантик-Сити Интернешнл,,Atlantic City Internacional,,1,,
,US,AIO,AIO,IA,Atlantic Mnpl,,,Atlantic Municipal,Atlantic Municipal,Atlantic Municipal,,Атлантик Мунисипал,,,,Атлантик Мунисипал,,Atlantic Municipal,,1,,
,FR,NTE,NTE,,Atlantique,,,,,,,Нант Атлантик,,,,Нант Атлантик,,,,1,,
,US,ATT,ATT,AK,Atmautluak,,,,,,,Атмаутлуак,,,,Атмаутлуак,,,,1,,
,SB,ATD,ATD,,Atoifi,,,,,,,Атоифи,,,,Атоифи,,,,1,,
,US,ATK,ATK,AK,Atqasuk,,,,,,,Аткасук,,,,Аткасук,,,,1,,
,US,OSX,OSX,MS,Attala County,,,,,,,Аттала Каунти,,,,Аттала Каунти,,,,1,,
,CA,YAT,YAT,ON,Attawapiskat,,,,,,,Аттавапискат,,,,Аттавапискат,,,,1,,
,PK,ATG,ATG,,Attock,,,,,,,Атток,,,,Атток,,,,1,,
,LA,AOU,AOU,,Attopeu,,,,,,,Аттопью,,,,Аттопью,,,,1,,
,PF,AUQ,AUQ,,Atuona,,,,,,,Атуона,,,,Атуона,,,,1,,
,KZ,GUW,GUW,,Atyrau,,,,,,,Атырау,,,,Атырау,,,,1,,
,AU,SYD,RSE,NS,Au Rose Bay,,,,,,,Роуз-Бей,,,,Роуз-Бей,,,,1,,
